player_id,name,team_code,season,position,current_overall,reason_flagged,recommended_next_step
ron-egloff,Ron Egloff,DEN,1978,TE,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
vince-kinney,Vince Kinney,DEN,1978,WR,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
andy-bolton,Andy Bolton,DET,1978,RB,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
dexter-bussey,Dexter Bussey,DET,1978,RB,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
freddie-scott,Freddie Scott,DET,1978,WR,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
gene-washington,Gene Washington,DET,1978,WR,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
horace-king,Horace King,DET,1978,RB,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
jesse-thompson,Jesse Thompson,DET,1978,WR,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
ken-callicutt,Ken Callicutt,DET,1978,RB,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
lawrence-gaines,Lawrence Gaines,DET,1978,RB,68,Skill player rated on a position prior only: no production on file for this season and the roster gave no signal to rank within the position group.,Add box-score stats or recorded starts if available; override known contributors. Acceptable as provisional otherwise.
