priority,player_id,name,team_code,season,position,current_overall,suggested_overall,issue,data_needed,confidence
4,rich-campbell,Rich Campbell,GB,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,art-schlichter,Art Schlichter,IND,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0007340,Mark Herrmann,IND,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-pagel,Mike Pagel,IND,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bill-kenney,Bill Kenney,KC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,david-whitehurst,David Whitehurst,KC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,sandy-osiecki,Sandy Osiecki,KC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,todd-blackledge,Todd Blackledge,KC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,bruce-mathison,Bruce Mathison,LAC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,dan-fouts,Dan Fouts,LAC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,ed-luther,Ed Luther,LAC,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,david-humm,David Humm,LV,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,jerry-golsteyn,Jerry Golsteyn,LV,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,jim-plunkett,Jim Plunkett,LV,1984,QB,70,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,marc-wilson,Marc Wilson,LV,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0010379,Dan Marino,MIA,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,don-strock,Don Strock,MIA,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,archie-manning,Archie Manning,MIN,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tommy-kramer,Tommy Kramer,MIN,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,00-0018073,Wade Wilson,MIN,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,mike-kerrigan,Mike Kerrigan,NE,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,steve-grogan,Steve Grogan,NE,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,tony-eason,Tony Eason,NE,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,dave-wilson,Dave Wilson,NO,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
4,ken-stabler,Ken Stabler,NO,1984,QB,71,73,Starting-QB-critical (team): rated on a position prior only — the QB room had no recorded starts/stats to tell the starter from his backups.,"Confirm the season's starter (add games_started) or a manual override if a known starter/legend; rate the starter, leave backups lower.",low
