player_id,season,team_code,status,rating_source,rating_confidence,needs_manual_review,note,overall,speed,strength,awareness,pass_rating,run_rating,receiving,blocking,pass_block,run_block,pass_rush,run_defense,tackling,coverage,man_coverage,zone_coverage,hands,kicking,punting,clutch,playoff_clutch,durability
00-0016258,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,69,46,63,32,31,35,33,36,32,36,34,65,69,71,58,62,34,35,60,59,60
00-0016928,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (S): position-based prior (no starts or stats on file) — low confidence.,72,57,62,60,37,33,37,35,37,31,46,61,71,75,63,70,58,37,31,60,64,66
00-0013474,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,64,58,71,31,33,32,35,36,33,62,70,70,61,51,61,36,35,36,58,62,62
00-0015192,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,70,50,58,36,35,35,32,34,33,37,33,61,71,75,58,64,36,35,62,58,67
00-0005504,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,64,62,74,33,35,33,33,36,35,62,73,69,65,50,60,36,35,36,58,60,67
00-0013325,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,48,59,35,63,72,49,31,36,33,31,36,32,33,36,73,36,32,64,59,61
00-0016347,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,64,65,64,34,49,73,71,63,59,35,36,36,37,35,37,70,35,33,59,63,66
00-0013739,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,59,64,65,36,46,74,75,63,65,37,34,32,32,36,31,73,36,35,65,61,66
00-0017049,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,63,59,74,35,37,32,33,36,32,64,71,75,59,51,58,31,35,34,61,61,63
00-0013974,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,74,64,59,33,33,32,33,35,33,71,58,70,54,33,35,33,36,34,58,62,59
00-0017490,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,69,54,58,33,36,31,33,32,32,37,33,61,73,74,65,59,34,36,65,63,61
00-0005598,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,70,61,64,32,36,36,36,34,34,74,65,74,47,35,31,36,34,33,65,59,61
00-0015615,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,47,58,36,61,71,48,36,35,35,33,32,31,33,31,71,32,34,61,64,61
00-0013231,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,70,49,61,36,35,37,32,36,33,32,32,64,74,74,62,58,36,31,63,58,67
00-0009293,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,60,64,73,35,33,35,33,36,36,58,74,74,59,50,63,33,36,32,61,65,62
00-0001137,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,59,59,71,36,35,36,33,37,32,60,73,69,65,51,59,34,33,34,62,63,63
00-0013584,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,72,47,65,33,59,71,49,34,33,34,37,36,31,34,35,73,34,37,63,64,64
00-0010807,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,59,64,70,34,34,32,32,33,32,60,71,74,60,48,62,32,35,36,64,62,67
00-0004364,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,49,64,35,35,35,31,32,36,32,36,62,74,71,64,59,36,32,60,58,65
00-0008857,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,75,51,65,31,31,32,33,36,35,31,35,60,70,74,63,61,31,31,65,65,65
00-0007637,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,61,62,61,34,46,75,74,63,59,34,37,31,33,36,32,70,33,36,62,59,66
00-0012124,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,74,62,62,34,36,36,31,31,32,74,63,70,50,35,34,32,37,33,62,58,64
shane-garrett,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,75,54,60,32,65,73,48,32,35,37,37,33,32,36,32,70,32,35,65,65,61
00-0010857,1992,CIN,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,72,49,64,32,58,71,53,36,32,33,36,32,34,34,34,70,35,33,63,59,60
00-0002386,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (S): position-based prior (no starts or stats on file) — low confidence.,71,63,61,62,35,31,31,31,33,33,49,61,70,71,57,72,62,37,32,58,57,60
00-0009442,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,53,71,60,36,31,31,70,68,71,36,34,31,36,32,34,32,34,33,53,53,60
00-0016366,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (TE): position-based prior (no starts or stats on file) — low confidence.,71,61,60,62,36,53,71,71,64,63,32,31,31,32,31,35,70,33,34,59,58,61
00-0017766,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (S): position-based prior (no starts or stats on file) — low confidence.,71,57,61,63,35,35,34,31,34,36,52,61,72,70,61,71,61,33,35,59,62,59
00-0005623,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (S): position-based prior (no starts or stats on file) — low confidence.,71,60,61,64,35,35,35,35,35,36,49,63,72,72,63,68,60,34,36,62,63,61
00-0005141,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,74,69,62,35,69,57,47,50,36,35,33,32,33,34,31,63,33,31,58,63,61
00-0000672,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,70,74,60,33,74,61,49,50,32,33,33,32,32,33,37,63,35,33,61,63,67
00-0006328,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,72,71,61,36,74,64,50,48,35,34,34,34,35,33,36,59,36,35,64,62,59
00-0011104,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,47,72,57,32,31,36,72,72,68,31,35,37,37,31,32,35,34,34,46,51,66
00-0014592,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,46,69,59,32,32,35,70,69,72,33,35,36,32,33,33,33,31,36,49,49,65
00-0000456,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (C): position-based prior (no starts or stats on file) — low confidence.,71,48,74,57,36,34,33,68,70,72,35,34,35,35,32,34,35,35,37,50,50,63
00-0004322,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,74,70,62,36,68,62,48,47,36,35,36,36,37,34,32,61,35,34,63,63,59
00-0018138,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (C): position-based prior (no starts or stats on file) — low confidence.,71,51,69,63,36,36,35,69,73,73,33,33,35,33,33,31,36,37,35,47,48,64
00-0011222,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (RB): position-based prior (no starts or stats on file) — low confidence.,71,73,73,63,33,72,57,52,53,34,34,33,34,36,33,31,64,32,34,63,64,66
00-0013452,1992,CIN,generated_low_confidence,generated,0.33,,Rated 71 (LG): position-based prior (no starts or stats on file) — low confidence.,71,50,73,57,35,34,36,73,74,69,31,36,35,33,31,34,36,36,31,49,51,59
00-0012071,1992,CLE,generated_low_confidence,generated,0.45,,Rated 80 (S): lead starter by within-roster depth rank — low confidence.,80,66,66,69,33,35,34,36,34,38,56,70,78,81,68,82,63,36,35,71,68,69
00-0016710,1992,CLE,generated_low_confidence,generated,0.45,,Rated 76 (S): starter by within-roster depth rank — low confidence.,76,60,66,63,34,33,36,36,35,35,50,61,77,78,62,74,66,36,34,66,62,65
00-0002944,1992,CLE,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,50,76,63,32,35,36,76,74,73,33,35,33,34,37,33,37,37,33,49,52,67
00-0005081,1992,CLE,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,47,72,64,37,36,32,75,76,73,33,33,34,34,37,35,37,32,34,54,51,68
00-0008886,1992,CLE,generated_low_confidence,generated,0.33,,Rated 75 (LT): position-based prior (no starts or stats on file) — low confidence.,75,55,75,66,33,36,37,73,74,75,36,33,32,34,37,33,34,32,35,50,53,67
00-0005211,1992,CLE,generated_low_confidence,generated,0.33,,Rated 74 (LT): position-based prior (no starts or stats on file) — low confidence.,74,53,75,61,35,32,34,76,73,75,36,36,35,32,37,34,34,35,36,49,54,66
00-0015784,1992,CLE,generated_low_confidence,generated,0.45,,Rated 74 (K): lead starter by within-roster depth rank — low confidence.,74,37,36,63,34,32,37,31,32,32,36,37,35,32,37,33,34,73,51,65,63,64
00-0006791,1992,CLE,generated_low_confidence,generated,0.45,,Rated 73 (P): lead starter by within-roster depth rank — low confidence.,73,33,36,58,32,34,32,32,36,34,34,33,36,33,32,35,37,54,71,60,64,61
00-0016145,1992,CLE,generated_low_confidence,generated,0.33,,Rated 73 (CB): position-based prior (no starts or stats on file) — low confidence.,73,73,53,64,32,34,35,32,36,32,34,34,64,75,73,61,65,35,33,64,62,67
00-0012910,1992,CLE,generated_low_confidence,generated,0.33,true,Rated 73 (QB): position-based prior (no starts or stats on file) — low confidence.,73,61,46,71,74,53,35,33,34,36,32,32,34,36,32,32,59,36,33,73,64,65
00-0006689,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,73,48,58,34,34,34,35,36,34,35,32,65,70,71,58,64,35,31,58,58,67
00-0008087,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,49,63,34,58,70,53,31,33,37,37,35,31,31,33,75,33,32,63,65,66
00-0013029,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,71,62,61,33,37,32,33,36,35,73,58,72,53,35,36,36,37,36,62,60,67
00-0009427,1992,CLE,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,62,49,74,73,49,33,31,33,32,35,37,33,32,33,33,59,33,33,72,58,65
00-0008435,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,46,73,58,33,36,31,33,33,35,70,71,65,32,31,34,35,37,33,60,63,64
00-0009237,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,60,64,63,33,53,70,70,64,63,34,32,36,37,32,36,69,37,32,61,62,62
00-0005209,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,65,64,72,36,36,36,33,32,32,63,69,71,64,52,62,33,33,36,60,63,64
00-0010552,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,61,63,72,36,34,34,34,32,33,61,70,69,60,48,58,31,33,32,60,61,61
00-0001684,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,61,62,71,34,34,34,35,34,32,62,75,71,65,47,58,31,36,34,65,58,62
00-0010028,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,75,63,62,31,31,36,32,34,35,73,63,69,54,34,31,35,36,33,64,65,62
00-0017104,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,73,51,61,37,36,36,33,35,35,37,34,61,74,70,62,60,31,35,60,61,66
00-0011360,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,72,51,61,37,32,37,33,33,36,31,33,58,72,73,63,64,36,35,61,58,64
00-0015541,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,61,61,69,34,32,33,33,33,33,60,72,69,61,52,58,31,36,32,63,63,65
00-0005371,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,69,48,59,33,32,34,31,36,37,32,37,60,74,73,65,63,35,34,61,63,61
00-0017798,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,47,71,58,35,32,36,33,33,35,71,73,63,37,36,35,36,33,35,59,63,63
00-0004353,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,60,60,73,33,35,32,31,36,31,59,74,73,59,48,62,35,31,36,61,63,60
00-0000801,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,70,48,64,35,32,32,35,33,37,32,34,60,75,73,59,63,35,32,65,59,67
00-0008764,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,48,71,61,33,35,32,33,34,35,74,73,63,32,35,35,33,32,31,62,64,64
john-thornton,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,52,73,62,37,33,31,31,34,33,75,72,64,33,36,37,32,35,34,58,59,61
00-0010668,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,47,61,35,60,71,49,32,35,34,35,37,37,35,36,69,34,37,65,58,65
00-0015973,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,73,49,60,36,34,36,37,33,35,36,34,59,72,69,59,61,33,37,59,63,64
00-0010233,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,71,70,58,31,74,63,47,52,33,34,33,34,36,34,35,59,35,34,58,63,66
00-0016476,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,47,64,35,64,69,46,34,33,36,31,34,31,36,35,72,36,34,59,62,61
00-0007520,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,72,74,62,34,69,61,51,52,36,33,35,35,32,34,35,64,33,32,58,64,67
00-0000907,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,59,59,60,31,52,73,70,59,60,35,36,32,34,34,34,71,36,34,62,58,65
00-0012822,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (DT): position-based prior (no starts or stats on file) — low confidence.,72,51,72,64,31,32,33,32,33,33,72,72,64,33,31,33,36,34,33,64,61,63
00-0008166,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,69,48,58,34,63,71,49,35,36,33,37,31,34,33,35,73,35,33,65,58,63
00-0008589,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (LB): position-based prior (no starts or stats on file) — low confidence.,72,58,61,74,35,32,35,34,31,31,58,73,71,60,46,61,35,33,32,58,60,61
00-0016538,1992,CLE,generated_low_confidence,generated,0.33,true,Rated 72 (QB): position-based prior (no starts or stats on file) — low confidence.,72,57,53,74,72,49,31,36,35,31,34,36,36,36,32,34,60,35,31,70,58,60
00-0014100,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (WR): position-based prior (no starts or stats on file) — low confidence.,72,73,52,62,34,63,74,51,36,33,34,34,33,36,31,36,70,35,31,64,64,62
00-0007666,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (TE): position-based prior (no starts or stats on file) — low confidence.,72,61,58,63,31,51,73,70,59,64,36,35,33,33,35,35,74,33,33,64,65,63
00-0014247,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (EDGE): position-based prior (no starts or stats on file) — low confidence.,72,70,64,60,37,31,31,32,31,35,75,58,70,48,32,33,36,37,32,61,65,60
00-0000666,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (RB): position-based prior (no starts or stats on file) — low confidence.,72,72,72,61,34,70,65,53,49,35,35,33,37,36,33,32,60,34,33,59,60,63
00-0007469,1992,CLE,generated_low_confidence,generated,0.33,,Rated 72 (CB): position-based prior (no starts or stats on file) — low confidence.,72,71,53,59,35,36,31,35,34,34,31,36,63,70,72,62,62,31,36,58,64,66
